"district","sub","hh_id","shed","q1","consent","trader.secB_group.b01","trader.secB_group.b02.1","trader.secB_group.b02.2","trader.secB_group.b02.3","trader.secB_group.b02.4","trader.secB_group.b02.5","trader.secB_group.b02.6","trader.secB_group.b02.7","trader.secB_group.b02.99","trader.secB_group.b03","trader.secB_group.b04","trader.secB_group.b05.1","trader.secB_group.b05.2","trader.secB_group.b05.3","trader.secB_group.b05.4","trader.secB_group.b05.5","trader.secB_group.b05.6","trader.secB_group.b05.7","trader.secB_group.b05.8","trader.secB_group.b05.9","trader.secB_group.b05.96","trader.secC_group.q14","trader.secC_group.q17","trader.secC_group.q18.Bongo","trader.secC_group.q18.Ghee","trader.secC_group.q18.Other","trader.secC_group.q19","trader.secC_group.q20","trader.secC_group.secC_groupcomp.q24","trader.secC_group.secC_groupcomp.q24a","trader.secC_group.secC_groupcomp.q24b","trader.secC_group.secC_groupcomp.q25","trader.secC_group.secC_groupcomp.q26","trader.secC_group.secC_groupcomp.q28","trader.secC_group.secC_groupcomp.q29","trader.secC_group.q30","trader.secC_group.q30a","trader.secC_group.q31","trader.secC_group.q33","trader.secC_group.q34","trader.secC_group.q35","trader.secC_group.q36","trader.secC_group.q37","trader.secC_group.q38","trader.secC_group.q39","trader.secC_group.q40","trader.secC_group.q41","trader.secC_group.q42","trader.secC_group.q43","trader.secC_group.q44","trader.secC_group.q44a","trader.secC_group.q44b","trader.secC_group.q45","trader.secC_group.q46","trader.secC_group.q47","trader.secC_group.q48","trader.secC_group.q49","trader.secC_group.q50","trader.secC_group.q51","trader.secC_group.q52","trader.secC_group.q53","trader.secC_group.q54","trader.secC_group.q55","trader.secC_group.q56","trader.secC_group.q56a","trader.secC_group.q56b","trader.secC_group.c07","trader.secC_group.c08.1","trader.secC_group.c08.2","trader.secC_group.c08.3","trader.secC_group.q58","trader.secC_group.q59","trader.secC_group.q60.1","trader.secC_group.q60.2","trader.secC_group.q60.3","trader.secC_group.q60.4","trader.secC_group.q60.5","trader.secC_group.q60.96","trader.secC_group.q61","trader.secC_group.q62","trader.secC_group.q63","trader.secC_group.q64","trader.secC_group.buyer1.q65x1","trader.secC_group.buyer1.q65x2","trader.secC_group.buyer1.q65x3","trader.secC_group.buyer1.q65x4","trader.secC_group.buyer1.q65x5","trader.secC_group.buyer1.q65x6","trader.secC_group.buyer1.q65x7","trader.secC_group.buyer1.q65x8","trader.secC_group.buyer1.q65x9","trader.secC_group.buyer1.q65x10","trader.secC_group.buyer1.q65x11","trader.secC_group.buyer1.q65x12","trader.secC_group.buyer2.q65x13","trader.secC_group.buyer2.q65x14","trader.secC_group.buyer2.q65x15","trader.secC_group.buyer2.q65x16","trader.secC_group.buyer2.q65x17","trader.secC_group.buyer2.q65x18","trader.secC_group.buyer2.q65x19","trader.secC_group.buyer2.q65x20","trader.secC_group.buyer2.q65x21","trader.secC_group.buyer2.q65x22","trader.secC_group.buyer2.q65x23","trader.secC_group.buyer2.q65x24","trader.secC_group.buyer3.q65x25","trader.secC_group.buyer3.q65x26","trader.secC_group.buyer3.q65x27","trader.secC_group.buyer3.q65x28","trader.secC_group.buyer3.q65x29","trader.secC_group.buyer3.q65x30","trader.secC_group.buyer3.q65x31","trader.secC_group.buyer3.q65x32","trader.secC_group.buyer3.q65x33","trader.secC_group.buyer3.q65x34","trader.secC_group.buyer3.q65x35","trader.secC_group.buyer3.q65x36","trader.secC_group.buyer4.q65x37","trader.secC_group.buyer4.q65x38","trader.secC_group.buyer4.q65x39","trader.secC_group.buyer4.q65x40","trader.secC_group.buyer4.q65x41","trader.secC_group.buyer4.q65x42","trader.secC_group.buyer4.q65x43","trader.secC_group.buyer4.q65x44","trader.secC_group.buyer4.q65x45","trader.secC_group.buyer4.q65x46","trader.secC_group.buyer4.q65x47","trader.secC_group.buyer4.q65x48","trader.secC_group.buyer5.q65x49","trader.secC_group.buyer5.q65x50","trader.secC_group.buyer5.q65x51","trader.secC_group.buyer5.q65x52","trader.secC_group.buyer5.q65x53","trader.secC_group.buyer5.q65x54","trader.secC_group.buyer5.q65x55","trader.secC_group.buyer5.q65x56","trader.secC_group.buyer5.q65x57","trader.secC_group.buyer5.q65x58","trader.secC_group.buyer5.q65x59","trader.secC_group.buyer5.q65x60","trader.secC_group.buyer6.q65x61","trader.secC_group.buyer6.q65x62","trader.secC_group.buyer6.q65x63","trader.secC_group.buyer6.q65x64","trader.secC_group.buyer6.q65x65","trader.secC_group.buyer6.q65x66","trader.secC_group.buyer6.q65x67","trader.secC_group.buyer6.q65x68","trader.secC_group.buyer6.q65x69","trader.secC_group.buyer6.q65x70","trader.secC_group.buyer6.q65x71","trader.secC_group.buyer6.q65x72","trader.secC_group.buyer7.q65x73","trader.secC_group.buyer7.q65x74","trader.secC_group.buyer7.q65x75","trader.secC_group.buyer7.q65x76","trader.secC_group.buyer7.q65x77","trader.secC_group.buyer7.q65x78","trader.secC_group.buyer7.q65x79","trader.secC_group.buyer7.q65x80","trader.secC_group.buyer7.q65x81","trader.secC_group.buyer7.q65x82","trader.secC_group.buyer7.q65x83","trader.secC_group.buyer7.q65x84","trader.secC_group.secC_subgroup1.q74","trader.secC_group.secC_subgroup1.q75","trader.secC_group.secC_subgroup1.q76","trader.secC_group.secC_subgroup1.q77","trader.secC_group.secC_subgroup1.q78","trader.secC_group.secC_subgroup1.q79","trader.secC_group.secC_subgroup1.q80","trader.secC_group.secC_subgroup1.q81","trader.secC_group.secC_subgroup1.q82","trader.secC_group.q83","trader.secC_group.x1","trader.secC_group.q83a","trader.secC_group.xa1","trader.secC_group.xa3","trader.secC_group.xa8","trader.secC_group.q83b","trader.secC_group.xb1","trader.secC_group.xb3","trader.secC_group.xb8","trader.secC_group.q83c","trader.secC_group.xc1","trader.secC_group.xc3","trader.secC_group.xc8","trader.secC_group.q83d","trader.secC_group.xd1","trader.secC_group.xd3","trader.secC_group.xd8","trader.secC_group.q83e","trader.secC_group.xe1","trader.secC_group.q83f","trader.secC_group.xf1","trader.secC_group.xf8","trader.secC_group.q83g","trader.secC_group.q83h","trader.secC_group.q83i.1","trader.secC_group.q83i.2","trader.secC_group.q83i.3","trader.secC_group.q83i.4","trader.secC_group.q83i.5","trader.secC_group.q83i.6","trader.secC_group.q83i.7","trader.secC_group.q83i.96","trader.secC_group.c154","trader.secC_group.c155.1","trader.secC_group.c155.2","trader.secC_group.c155.3","trader.secC_group.c155.4","trader.secC_group.c155.5","trader.secC_group.c155.6","trader.secC_group.c155.7","trader.secC_group.c155.8","trader.secC_group.c155.9","trader.secC_group.c155.96","trader.secC_group.c155.98","trader.secC_group.c158","trader.secC_group.c159","trader.secC_group.c163","trader.secC_group.c164","trader.secC_group.q94","trader.secC_group.q95","trader.secC_group.q96","trader.secC_group.q97","trader.secC_group.q98","trader.secC_group.q99","trader.secC_group.q101","trader.secC_group.q101a","trader.secC_group.q101b","trader.secC_group.q102","trader.secC_group.s4","trader.secC_group.s4a","trader.secC_group.s4b.1","trader.secC_group.s4b.2","trader.secC_group.s4b.3","trader.secC_group.s4b.99","trader.secC_group.s4c","trader.secC_group.s5","trader.secC_group.s6","trader.secD_group.q103","trader.secD_group.q103a.1","trader.secD_group.q103a.2","trader.secD_group.q103a.3","trader.secD_group.q103a.4","trader.secD_group.q104","trader.secD_group.q104a","trader.secD_group.q104b","trader.secD_group.q104c","trader.secD_group.q104d","trader.secD_group.q104e","trader.secD_group.q105","trader.secD_group.q105a","trader.secD_group.q105b","trader.secD_group.q105c","trader.secD_group.q105d","trader.secD_group.q105e","trader.secD_group.q106","trader.secE_group.g01","trader.secE_group.g03","trader.secE_group.g05","trader.secE_group.g07","trader.secE_group.g09","trader.secE_group.g11","trader.secE_group.g13","trader.secE_group.g15","trader.secE_group.g17","trader.when"
"KIBOGA","DWANIRO","T_204","C",2,1,"2020-11-01","False","True","False","False","True","False","False","False","n/a","3","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",NA
"KIBOGA","DWANIRO","T_194","C",2,1,"2020-08-01","False","False","False","False","False","False","False","True","He went out of the country ","3","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",NA
"KIBOGA","DWANIRO","T_191","C",2,1,"2020-06-01","False","False","False","False","False","False","False","True","Out of the country","3","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",NA
"KIBOGA","DWANIRO","T_374","C",2,1,"2020-05-01","False","False","False","False","False","False","False","True","Went Out of country","3","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",NA
"KIBOGA","DWANIRO","T_240","C",2,1,"2020-07-01","False","False","False","False","False","False","False","True","Out of the country","3","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",NA
"KIBOGA","KAPEKE","T_167","C",1,1,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","1","2","n/a","n/a","n/a","1","95","11","15","18","2000","1","1","3","1","200","2","950","4","17","170","15","0","130","0","0","0","0","10","950","3","650","1","12","310","15","0","200","0","0","0","0","10","650","5","2","n/a","n/a","n/a","2","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3","1","160","3","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3","1","1","1","09:00:00.000+03:00","1","4","1","2","2","1","4","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","0","0","0","12","1","1","1","0","3","1","1","3","n/a","n/a","n/a","2","1","150000","2","1","1","100000","2","3","n/a","n/a","n/a","2","1","2","1","2","2","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","1","100","1","1","1","2","1","2","1","1","3","n/a","n/a","n/a","n/a","n/a","n/a","2","3","1","True","True","False","False","1","4","n/a","1000000","1","n/a","1","4","n/a","999","1","n/a","3","2","2","2","2","2","2","2","2","3",NA
"KIBOGA","DDWANIRO","n/a","n/a",2,1,"2020-11-01","False","False","False","False","False","False","False","True","Went abroad ","3","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",NA
"KIBOGA","KAPEKE","T_171","C",1,1,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","1","2","n/a","n/a","n/a","2","n/a","100","50","20","30000","3","3","1","1","30","1","1000","4","1","30","0","6","5","0","0","0","0","6","1100","5","500","1","1","50","0","8","35","0","0","0","0","8","600","4","2","n/a","n/a","n/a","2","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3","2","60","3","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","7","1","1","2","09:00:00.000+03:00","2","4","2","2","2","1","4","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","2","0","0","2","1","1","1","0","0","3","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","3","n/a","3","n/a","n/a","2","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","1","50","1","2","2","2","1","2","2","2","2","n/a","n/a","n/a","n/a","n/a","n/a","99","98","1","True","False","False","False","1","1","n/a","400000","1","n/a","1","1","n/a","500000","1","n/a","99","1","1","1","1","2","2","2","2","2",NA
"KIBOGA","KAPEKE","T_211","C",1,1,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","1","2","n/a","n/a","n/a","2","n/a","80","50","70","12000","1","1","1","1","30","2","750","1","2","40","0","0","40","0","0","0","0","0","800","1","650","1","3","150","0","0","150","0","0","0","0","0","650","1","1","False","True","True","1","2","True","False","False","False","False","False","3","2","200","3","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","6","1","1","1","07:00:00.000+03:00","1","4","2","1","2","3","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","0","0","0","8","1","0","1","1","2","1","1","3","n/a","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","3","n/a","n/a","n/a","2","2","2","2","2","2","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","1","80","1","1","1","2","1","2","1","1","1","n/a","n/a","n/a","n/a","n/a","n/a","99","99","1","True","False","False","False","1","1","n/a","700000","2","Emergencies","98","n/a","n/a","n/a","n/a","n/a","3","1","1","1","1","1","1","1","1","1",NA
