"district","sub","hh_id","shed","q17","q1","q1a","q1b","consent","dairy.q2","dairy.q3","dairy.q4","dairy.q3b","dairy.q5","dairy.secB_group.b01","dairy.secB_group.b02.1","dairy.secB_group.b02.2","dairy.secB_group.b02.3","dairy.secB_group.b02.4","dairy.secB_group.b02.5","dairy.secB_group.b02.6","dairy.secB_group.b02.7","dairy.secB_group.b02.99","dairy.secB_group.b03","dairy.secB_group.b04","dairy.secB_group.b05.1","dairy.secB_group.b05.2","dairy.secB_group.b05.3","dairy.secB_group.b05.4","dairy.secB_group.b05.5","dairy.secB_group.b05.6","dairy.secB_group.b05.7","dairy.secB_group.b05.8","dairy.secB_group.b05.96","dairy.secB_group.b15","dairy.g16","dairy.g18","dairy.q11","dairy.q12","dairy.land.q21","dairy.land.q21b","dairy.land.q22","dairy.cattle_ownership.q23","dairy.cattle_ownership.q24","dairy.cattle_ownership.q25","dairy.cattle_ownership.q26","dairy.cattle_ownership.q27","dairy.cattle_ownership.q28","dairy.cattle_ownership.q29","dairy.cattle_ownership.q30","dairy.cattle_ownership.q31","dairy.cattle_ownership.q32","dairy.cattle_ownership.q33","dairy.cattle_ownership.q34","dairy.cattle_ownership.q34b","dairy.cattle_ownership.q34c","dairy.cattle_ownership.q34x","dairy.cattle_ownership.q34p","dairy.dairy_output.q35","dairy.dairy_output.q38","dairy.dairy_output.q39","dairy.dairy_output.q42","dairy.dairy_output.q43","dairy.dairy_output.total","dairy.dairy_output.qX3","dairy.dairy_output.qX4","dairy.dairy_output.q44","dairy.dairy_output.q47","dairy.dairy_output.q48","dairy.dairy_output.q51","dairy.dairy_output.q52","dairy.dairy_output.total2","dairy.dairy_output.q55","dairy.dairy_output.q56","dairy.dairy_output.c07a","dairy.dairy_output.c07.1","dairy.dairy_output.c07.4","dairy.dairy_output.c07.5","dairy.dairy_output.c07.6","dairy.dairy_output.c07.7","dairy.dairy_output.c07.8","dairy.dairy_output.c07.96","dairy.dairy_output.c08","dairy.sales.q70x.1","dairy.sales.q70x.2","dairy.sales.q70x.4","dairy.sales.q70x.5","dairy.sales.q70x.96","dairy.sales.q70a","dairy.sales.q70.1","dairy.sales.q70.2","dairy.sales.q70.4","dairy.sales.q70.5","dairy.sales.q70.96","dairy.sales.q71","dairy.sales.q72","dairy.sales.q72a","dairy.sales.q73","dairy.sales.q74","dairy.sales.q77.5","dairy.sales.q77.1","dairy.sales.q77.2","dairy.sales.q77.96","dairy.sales.q77.98","dairy.sales.q78","dairy.sales.q79","dairy.sales.q79a","dairy.sales.q80","dairy.sales.q81","dairy.sales.q82","dairy.sales.q83","dairy.sales.q84","dairy.sales.q86","dairy.sales.q87","dairy.sales.q93","dairy.sales.q94","dairy.sales.q95","dairy.sales.q96","dairy.sales.q97","dairy.sales.q98","dairy.sales.q99","dairy.sales.q100.5","dairy.sales.q100.1","dairy.sales.q100.2","dairy.sales.q100.96","dairy.sales.q100.98","dairy.sales.q101","dairy.sales.q102","dairy.sales.q103","dairy.sales.q104","dairy.sales.q105","dairy.sales.q106","dairy.sales.q107","dairy.sales.q108","dairy.sales.q109","dairy.sales.q111","dairy.sales.q112","dairy.sales.q113","dairy.sales.q114","dairy.sales.q115","dairy.sales.q116","dairy.sales.q117.1","dairy.sales.q117.2","dairy.sales.q117.3","dairy.sales.q117.4","dairy.sales.q117.5","dairy.sales.q117.6","dairy.sales.q117.7","dairy.sales.q118.1","dairy.sales.q118.2","dairy.sales.q118.3","dairy.sales.q118.96","dairy.sales.q118.4","dairy.sales.q118.98","dairy.sales.q119.1","dairy.sales.q119.2","dairy.sales.q119.3","dairy.sales.q119.4","dairy.sales.q119.5","dairy.sales.q119.6","dairy.sales.q119.7","dairy.sales.q119.8","dairy.sales.q119.9","dairy.sales.q119.10","dairy.sales.q119.98","dairy.sales.q120","dairy.sales.q121","dairy.sales.R1","dairy.sales.R2","dairy.sales.R3","dairy.sales.R4","dairy.sales.R5","dairy.sales.R6","dairy.sales.R7","dairy.sales.R8.5","dairy.sales.R8.1","dairy.sales.R8.2","dairy.sales.R8.96","dairy.sales.R8.98","dairy.sales.R9","dairy.sales.R10","dairy.sales.R11","dairy.sales.R12","dairy.sales.R13","dairy.sales.R14","dairy.sales.R15","dairy.sales.R16","dairy.sales.R17","dairy.sales.R18","dairy.sales.R19","dairy.sales.R20","dairy.sales.R21","dairy.sales.R22","dairy.sales.R23","dairy.sales.R24","dairy.sales.R25","dairy.sales.R26","dairy.sales.R27","dairy.sales.R28","dairy.sales.R29","dairy.sales.R30","dairy.sales.R31","dairy.sales.R31a","dairy.sales.R31b","dairy.sales.R31c","dairy.sales.R32","dairy.sales.R33","dairy.sales.R34","dairy.sales.R35","dairy.sales.R36","dairy.sales.R39.5","dairy.sales.R39.1","dairy.sales.R39.2","dairy.sales.R39.96","dairy.sales.R39.98","dairy.sales.R40","dairy.sales.R44","dairy.sales.R45","dairy.sales.R46","dairy.sales.R47","dairy.sales.R48","dairy.sales.R49","dairy.sales.R52","dairy.sales.R53","dairy.sales.R54","dairy.sales.R56","dairy.sales.R81.1","dairy.sales.R81.2","dairy.sales.R81.3","dairy.sales.R81.4","dairy.sales.R81.5","dairy.sales.R81.6","dairy.sales.R81.7","dairy.sales.R81.8","dairy.sales.R81.9","dairy.sales.R81.10","dairy.sales.R81.98","dairy.sales.R84","dairy.sales.R84a.1","dairy.sales.R84a.2","dairy.sales.R84a.3","dairy.sales.R84a.4","dairy.sales.R84a.5","dairy.sales.R84a.6","dairy.sales.R84a.96","dairy.sales.R84a.98","dairy.sales.R85","dairy.sales.R86","dairy.sales.R87","dairy.sales.R87a.1","dairy.sales.R87a.2","dairy.sales.R87a.3","dairy.sales.R87a.4","dairy.sales.R87a.5","dairy.sales.R87a.6","dairy.sales.R87a.96","dairy.sales.R87a.98","dairy.sales.neighbour_assistance.sub_neighbour_assistance.q83XX","dairy.sales.neighbour_assistance.sub_neighbour_assistance.w1","dairy.sales.neighbour_assistance.sub_neighbour_assistance.q83X12","dairy.sales.neighbour_assistance.sub_neighbour_assistance.w3","dairy.sales.neighbour_assistance.sub_neighbour_assistance.q83X17","dairy.sales.neighbour_assistance.sub_neighbour_assistance.w5","dairy.sales.neighbour_assistance.sub_neighbour_assistance.q83X19","dairy.sales.neighbour_assistance.sub_neighbour_assistance.w7","dairy.sales.neighbour_assistance.sub_neighbour_assistance.q83X22","dairy.sales.neighbour_assistance.sub_neighbour_assistance.w9","dairy.sales.neighbour_assistance.sub_neighbour_assistance.q83X8","dairy.sales.neighbour_assistance.sub_neighbour_assistance.w11","dairy.sales.neighbour_assistance.sub_neighbour_assistance.C14x","dairy.sales.neighbour_assistance.sub_neighbour_assistance.q83X9","dairy.sales.neighbour_assistance.sub_neighbour_assistance.w15","dairy.sales.neighbour_assistance.sub_neighbour_assistance.C14x1","dairy.sales.neighbour_assistance.sub_neighbour_assistance.q83X10","dairy.sales.neighbour_assistance.sub_neighbour_assistance.w19","dairy.sales.neighbour_assistance.sub_neighbour_assistance.C14x2","dairy.sales.neighbour_assistance.sub_neighbour_assistance.q83X11","dairy.sales.neighbour_assistance.sub_neighbour_assistance.w23","dairy.sales.neighbour_assistance.sub_neighbour_assistance.C14x3","dairy.sales.neighbour_assistance.sub_neighbour_assistance.q83X13","dairy.sales.neighbour_assistance.sub_neighbour_assistance.w27","dairy.sales.neighbour_assistance.sub_neighbour_assistance.q83X14","dairy.sales.neighbour_assistance.sub_neighbour_assistance.w31","dairy.sales.neighbour_assistance.sub_neighbour_assistance.q83X15","dairy.sales.neighbour_assistance.sub_neighbour_assistance.w35","dairy.sales.neighbour_assistance.sub_neighbour_assistance.C14x5","dairy.sales.neighbour_assistance.sub_neighbour_assistance.q83X16","dairy.sales.neighbour_assistance.sub_neighbour_assistance.w39","dairy.sales.neighbour_assistance.sub_neighbour_assistance.C14x6","dairy.sales.neighbour_assistance.sub_neighbour_assistance.q83X18","dairy.sales.neighbour_assistance.sub_neighbour_assistance.w43","dairy.sales.neighbour_assistance.sub_neighbour_assistance.C14x7","dairy.sales.neighbour_assistance.sub_neighbour_assistance.q83X20","dairy.sales.neighbour_assistance.sub_neighbour_assistance.w47","dairy.sales.neighbour_assistance.sub_neighbour_assistance.C14x8","dairy.sales.neighbour_assistance.sub_neighbour_assistance.q83X21","dairy.sales.neighbour_assistance.sub_neighbour_assistance.C14x9","dairy.sales.neighbour_assistance.sub_neighbour_assistance.c8X1","dairy.sales.neighbour_assistance.sub_neighbour_assistance.C9X1","dairy.sales.neighbour_assistance.sub_neighbour_assistance.c9aX1.1","dairy.sales.neighbour_assistance.sub_neighbour_assistance.c9aX1.2","dairy.sales.neighbour_assistance.sub_neighbour_assistance.c9aX1.3","dairy.sales.neighbour_assistance.sub_neighbour_assistance.c9aX1.4","dairy.sales.neighbour_assistance.sub_neighbour_assistance.c9aX1.5","dairy.sales.neighbour_assistance.sub_neighbour_assistance.c9aX1.6","dairy.sales.neighbour_assistance.sub_neighbour_assistance.c9aX1.96","dairy.sales.neighbour_assistance.sub_neighbour_assistance.c9aX1.7","dairy.sales.neighbour_assistance.sub_neighbour_assistance.q83X1","dairy.sales.neighbour_assistance.sub_neighbour_assistance.w55","dairy.sales.neighbour_assistance.sub_neighbour_assistance.q83X2","dairy.sales.neighbour_assistance.sub_neighbour_assistance.w57","dairy.sales.neighbour_assistance.sub_neighbour_assistance.w57a","dairy.sales.neighbour_assistance.sub_neighbour_assistance.q83X3","dairy.sales.neighbour_assistance.sub_neighbour_assistance.w61","dairy.sales.neighbour_assistance.sub_neighbour_assistance.w61a","dairy.sales.neighbour_assistance.sub_neighbour_assistance.q83X4","dairy.sales.neighbour_assistance.sub_neighbour_assistance.w65","dairy.sales.neighbour_assistance.sub_neighbour_assistance.w65a","dairy.sales.neighbour_assistance.sub_neighbour_assistance.q83X5","dairy.sales.neighbour_assistance.sub_neighbour_assistance.w69","dairy.sales.neighbour_assistance.sub_neighbour_assistance.w69a","dairy.sales.neighbour_assistance.sub_neighbour_assistance.q83X6","dairy.sales.neighbour_assistance.sub_neighbour_assistance.w73","dairy.sales.neighbour_assistance.sub_neighbour_assistance.q83X7","dairy.sales.neighbour_assistance.sub_neighbour_assistance.w75","dairy.sales.neighbour_assistance.sub_neighbour_assistance.c8X","dairy.sales.neighbour_assistance.sub_neighbour_assistance.C9X","dairy.sales.neighbour_assistance.sub_neighbour_assistance.c9aX.1","dairy.sales.neighbour_assistance.sub_neighbour_assistance.c9aX.2","dairy.sales.neighbour_assistance.sub_neighbour_assistance.c9aX.3","dairy.sales.neighbour_assistance.sub_neighbour_assistance.c9aX.4","dairy.sales.neighbour_assistance.sub_neighbour_assistance.c9aX.5","dairy.sales.neighbour_assistance.sub_neighbour_assistance.c9aX.6","dairy.sales.neighbour_assistance.sub_neighbour_assistance.c9aX.96","dairy.sales.neighbour_assistance.sub_neighbour_assistance.c9aX.7","dairy.did.q122","dairy.did.q123","dairy.did.q124","dairy.did.q125.1","dairy.did.q125.2","dairy.did.q125.3","dairy.did.q125.4","dairy.did.q125.5","dairy.did.q125.96","dairy.did.q125.98","dairy.did.f12a","dairy.did.f12b","dairy.did.f13a","dairy.did.f13b","dairy.did.f13c.1","dairy.did.f13c.2","dairy.did.f13c.3","dairy.did.f13c.4","dairy.did.f13c.99","dairy.did.f13d","dairy.did.f14a","dairy.food_safety.q126","dairy.food_safety.q127","dairy.food_safety.q128","dairy.food_safety.q129.1","dairy.food_safety.q129.2","dairy.food_safety.q129.3","dairy.food_safety.q129.4","dairy.food_safety.q129.5","dairy.food_safety.q129.6","dairy.food_safety.q129.96","dairy.food_safety.q129.98","dairy.food_safety.q130","dairy.food_safety.q131","dairy.food_safety.S1","dairy.food_safety.S2","dairy.food_safety.q132","dairy.food_safety.q133","dairy.food_safety.q134","dairy.food_safety.q135","dairy.inputs.e19a","dairy.inputs.e19b","dairy.training.labor.1","dairy.training.labor.2","dairy.training.labor.3","dairy.training.labor.4","dairy.training.q138","dairy.training.q139","dairy.training.q146","dairy.training.q147","dairy.training.q247b","dairy.training.q148","dairy.training.q148b","dairy.cooperative.q149","dairy.cooperative.q150","dairy.cooperative.q151","dairy.welfare.g01a","dairy.welfare.g02a","dairy.welfare.g03a","dairy.welfare.g04a","dairy.welfare.g05a","dairy.welfare.g06a","dairy.welfare.g07a","dairy.welfare.g08a","dairy.welfare.g09","dairy.welfare.g10","dairy.welfare.g11","dairy.welfare.g12"
"MBARARA","KAKIIKA","F_124","SW","Dairy farming ",1,"1","n/a","1","74","Female","2","1","7","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Dairy farming","n/a","3","3","2","1","5","0","n/a","0","n/a","0","n/a","5","2500000","4","2000000","0","n/a","10","10","11","11","0","n/a","4","30","1200","n/a","25","5","0","n/a","3","12","1500","n/a","7","5","98","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","True","False","False","False","False","2","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","2","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","2","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","2","3","1","n/a","n/a","n/a","n/a","n/a","n/a","n/a","10","2","4","1","False","False","True","False","False","False","False","False","1","2","4","3","5","4","4","800000","3","3","True","False","False","False","4","0","1","4","0","6000","4000","1","1","2","2","2","2","2","2","2","2","2","2","2","5","5"
"MBARARA","KAKIIKA","F_149","SW","Dairy farming ",1,"1","n/a","1","60","Female","3","1","7","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Dairy farming","n/a","3","4","0.5","1","5","0","n/a","0","n/a","0","n/a","2","2000000","0","n/a","0","n/a","4","4","4","4","0","n/a","2","4","1500","n/a","4","1","0","n/a","2","6","1200","n/a","4","2","2","True","False","True","False","False","True","False","n/a","True","False","False","False","False","1","True","False","False","False","False","7","5","10","1500","5","True","False","False","False","False","3","1","4","5","6","2","2","1","1","1","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","2","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","2","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","2","2","2","n/a","n/a","n/a","n/a","n/a","n/a","n/a","30","2","4","1","False","False","True","True","False","False","False","False","1","2","2","2","3","4","4","500000","3","3","True","False","False","False","3","0","2","n/a","n/a","n/a","n/a","1","1","1","2","2","2","2","2","2","2","2","3","3","4","4"
"MBARARA","KAKIIKA","F_125","SW","Dairy farming ",1,"1","n/a","1","56","Male","4","1","5","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Crop farming","n/a","5","5","3","2","7","0","n/a","0","n/a","0","n/a","2","2500000","2","1800000","1","400000","8","8","9","9","0","n/a","3","16","1200","n/a","12","4","0","n/a","2","11","1200","n/a","7","5","4","True","False","False","False","False","True","False","3","True","False","False","False","False","2","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","2","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","2","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","2","2","1","n/a","n/a","n/a","n/a","n/a","n/a","n/a","5","2","4","1","False","True","True","False","False","False","False","False","1","3","3","2","3","4","2","102000","3","3","True","False","False","False","6","0","1","6","0","5000","5000","1","0","1","1","1","1","1","1","2","2","2","1","2","3","3"
"MBARARA","KAKIIKA","F_58","SW","Dairy farming ",2,"n/a","n/a","1","45","Male","4","1","5","2020-10-01","False","False","True","False","True","False","False","True","Sold  the  animals  for loan  repayment ","3","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","2","Crop farming","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"MBARARA","KAKIIKA","F_148","SW","Self employed",1,"1","n/a","1","35","Male","5","1","6","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Dairy farming","n/a","1","1","1","2","1","0","n/a","0","n/a","0","n/a","4","3000000","0","n/a","0","n/a","6","6","2","2","0","n/a","0","n/a","n/a","n/a","n/a","n/a","0","n/a","3","30","1200","n/a","26","4","2","True","True","False","True","True","True","False","n/a","True","False","False","False","False","1","True","False","False","False","False","7","7","12","1200","15","True","False","False","False","False","2","3","n/a","4","6","2","2","2","2","1","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","2","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","2","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3","2","3","n/a","n/a","n/a","n/a","n/a","n/a","n/a","0","2","4","1","False","False","False","False","False","True","False","False","3","2","2","5","5","5","12","300000","2","2","True","False","False","False","30","999","2","n/a","n/a","n/a","n/a","2","n/a","n/a","2","2","1","2","2","2","2","2","4","2","4","5"
